127.0.0.1 - - [20/Aug/2024:14:16:49 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1349
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1349
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1349
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1349
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1349
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1349
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:50 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1349
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1349
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:03:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:43 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:43 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:43 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:43 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:43 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:44 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:44 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:44 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:44 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:44 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:45 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:45 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:45 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:45 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:45 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:04:46 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:05:40 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1367
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:05:40 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1367
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:05:40 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:05:40 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:05:40 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:05:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:14 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1368
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:14 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:14 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:14 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:14 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:15 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1368
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:15 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:15 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:15 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:15 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:06:45 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:17 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:17 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:17 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:17 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:17 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:17 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:17 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:17 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:18 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:20 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:20 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:20 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:20 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:20 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:32 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:33 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:33 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:33 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:07:33 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
